Prev Close,Open,Low,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble,High
318.45,317.5,316.0,319.15,320.12,3806455,3.5095678420525336,1810434.0,0.4350394407345576,322.7
319.15,318.45,310.25,311.15,314.6,3515717,3.506667807004787,1810434.0,0.4350394407345576,319.75
311.15,310.05,301.15,302.4,303.87,2333597,3.4932430568121497,1810434.0,0.4350394407345576,310.05
302.4,302.05,302.05,311.05,308.1,3676980,3.5073863417258297,1810434.0,0.4350394407345576,311.9
311.05,315.95,310.1,313.1,314.14,3060728,3.5024571459901126,1810434.0,0.4350394407345576,317.4
313.1,315.0,309.35,311.65,312.37,3259405,3.504180165181488,1810434.0,0.4350394407345576,315.4
311.65,311.0,307.5,310.85,309.67,3391993,3.5051179190243387,1810434.0,0.4350394407345576,311.45
310.85,310.55,309.05,310.2,310.88,1679820,3.485733407347956,1810434.0,0.4350394407345576,312.6
310.2,312.75,307.6,309.1,309.37,3751462,3.508110514732243,1810434.0,0.4350394407345576,312.75
309.1,310.0,307.6,308.15,309.23,1146693,3.485733407347956,1810434.0,0.4350394407345576,311.5
308.15,307.0,305.25,311.15,309.96,2550499,3.4965431884704503,1810434.0,0.4350394407345576,312.5
311.15,312.5,312.0,313.35,314.18,3370644,3.5053627901967785,1810434.0,0.4350394407345576,316.9
313.35,314.0,313.5,318.7,317.09,3079656,3.5029246178959497,1810434.0,0.4350394407345576,319.9
318.7,319.95,317.25,329.5,325.47,6766122,3.527114223260893,1810434.0,0.4350394407345576,330.25
329.5,328.0,324.0,327.2,328.51,5186104,3.5195429917117544,1810434.0,0.4350394407345576,332.4
327.2,327.0,325.5,328.15,327.88,3132332,3.5044411766230543,1810434.0,0.4350394407345576,330.25
328.15,327.0,324.5,328.1,327.56,3623292,3.5087802011930966,1810434.0,0.4350394407345576,330.25
328.1,328.9,328.9,332.6,333.05,4911907,3.518340001850468,1810434.0,0.4350394407345576,335.4
332.6,334.5,334.3,338.7,336.94,3777774,3.510872901794333,1810434.0,0.4350394407345576,339.8
338.7,344.7,336.6,337.25,339.18,3121812,3.5053581527450763,1810434.0,0.4350394407345576,344.7
337.25,336.4,335.75,337.55,338.22,2179581,3.494422214028745,1810434.0,0.4350394407345576,340.35
337.55,338.0,337.15,339.4,339.87,4262617,3.5147306433805694,1810434.0,0.4350394407345576,341.9
339.4,340.9,340.0,345.95,343.95,6063721,3.525514519545784,1810434.0,0.4350394407345576,346.95
345.95,347.0,343.5,344.3,344.99,2380095,3.497691587918317,1810434.0,0.4350394407345576,347.2
344.3,346.0,344.4,347.4,347.34,4074879,3.514037462492336,1810434.0,0.4350394407345576,349.55
347.4,347.9,345.0,346.3,349.68,6316696,3.527202634465908,1810434.0,0.4350394407345576,352.8
346.3,345.0,336.3,337.95,340.23,4013696,3.5129702335855466,1810434.0,0.4350394407345576,345.0
337.95,335.0,330.05,341.3,340.16,3808996,3.5114025072975585,1810434.0,0.4350394407345576,342.9
341.3,343.25,338.1,339.4,341.36,3520914,3.509157398964759,1810434.0,0.4350394407345576,344.6
339.4,345.0,337.4,341.85,340.19,2094053,3.493382362709986,1810434.0,0.4350394407345576,345.0
341.85,340.1,336.55,342.3,341.1,4246752,3.51472775273642,1810434.0,0.4350394407345576,344.95
342.3,344.5,337.25,338.2,341.84,3558819,3.5095196817041345,1810434.0,0.4350394407345576,347.0
338.2,337.05,326.55,328.0,330.74,3814774,3.5106095008853635,1810434.0,0.4350394407345576,341.9
328.0,326.0,324.0,333.05,330.39,4007710,3.512050470060784,1810434.0,0.4350394407345576,335.0
333.05,335.8,332.8,338.8,337.03,4042545,3.5129019930483247,1810434.0,0.4350394407345576,340.2
338.8,338.45,337.05,338.95,339.13,2686465,3.5008328969926747,1810434.0,0.4350394407345576,340.7
338.95,340.0,339.0,341.75,341.63,3008237,3.50446084418648,1810434.0,0.4350394407345576,343.65
341.75,340.35,340.25,354.3,349.24,6623970,3.5285608569493,1810434.0,0.4350394407345576,359.0
354.3,355.0,353.0,360.05,358.46,8844088,3.537765612077842,1810434.0,0.4350394407345576,361.7
360.05,359.1,356.2,357.8,360.88,5982701,3.526532878921776,1810434.0,0.4350394407345576,366.9
357.8,356.5,356.5,364.3,362.09,7460148,3.533099479324765,1810434.0,0.4350394407345576,366.8
364.3,362.5,357.25,360.2,363.53,6842731,3.53068923003759,1810434.0,0.4350394407345576,367.45
360.2,359.4,357.1,357.95,359.11,4513682,3.51806678923678,1810434.0,0.4350394407345576,361.8
357.95,358.55,349.15,351.7,354.17,4730779,3.5190484672492177,1810434.0,0.4350394407345576,361.45
351.7,352.5,351.0,355.8,354.04,4070774,3.514576275258539,1810434.0,0.4350394407345576,357.3
355.8,356.95,354.0,354.55,356.03,2402573,3.4989282186534614,1810434.0,0.4350394407345576,358.4
354.55,354.05,352.0,355.55,354.64,1977779,3.4929105531447,1810434.0,0.4350394407345576,356.5
355.55,355.55,355.55,368.4,364.53,10397087,3.542944972789946,1810434.0,0.4350394407345576,370.4
368.4,371.1,361.25,362.05,365.17,4164213,3.5161711832184097,1810434.0,0.4350394407345576,371.45
362.05,363.0,361.35,364.75,364.61,2730251,3.50350295590381,1810434.0,0.4350394407345576,366.5
364.75,365.1,365.1,369.1,370.07,6563871,3.529992563283288,1810434.0,0.4350394407345576,373.8
369.1,369.0,368.1,374.5,372.85,7587620,3.534449171641174,1810434.0,0.4350394407345576,375.9
374.5,374.75,374.75,381.65,380.72,8274005,3.537580616664901,1810434.0,0.4350394407345576,384.25
